userId,movieId,rating,timestamp
40,172,1,832059339
40,224,1,832059339
40,31,1,832059371
40,48,0,832059371
40,223,1,832059371
40,256,0,832059371
40,44,0,832059393
40,272,1,832059417
40,218,1,832059458
40,230,1,832059458
40,273,0,832059458
40,163,1,832059474
40,203,1,832059474
40,216,0,832059493
40,431,1,832059493
40,60,1,832059509
40,281,1,832059534
40,457,0,832059534
40,327,1,832059585
40,351,1,832059585
40,267,0,832059622
40,306,1,832059622
40,610,1,832059622
40,307,1,832059644
40,364,1,832059644
40,454,1,832059644
40,308,1,832059658
40,367,1,832059676
40,104,0,832059697
40,107,1,832059716
40,440,1,832059716
40,509,0,832059716
40,314,1,832059734
40,616,0,832059734
40,159,0,832059770
40,551,0,832059770
40,350,1,832059787
40,353,0,832059840
40,421,0,832059863
40,585,0,832059863
40,46,1,832059892
40,515,0,832059892
40,330,0,832059921
40,26,1,832059937
40,312,0,832059952
40,376,0,832060011
40,146,0,832060059
40,371,1,832060059
40,491,1,832060059
40,609,1,832060059
40,383,0,832060108
40,362,1,832060128
40,514,1,832060128
40,82,1,832060151
40,228,0,832060190
40,199,0,832060204
40,205,1,832060230
40,126,0,832060287
40,121,1,832060318
40,685,1,832060442
604,296,1,832079767
604,153,0,832079796
604,165,1,832079796
604,344,0,832079796
604,588,0,832079796
604,329,0,832079819
604,316,1,832079820
604,595,0,832079820
604,1,0,832079851
604,339,0,832079851
604,434,1,832079851
604,185,1,832079869
604,208,0,832079869
604,253,1,832079869
604,292,0,832079869
604,110,0,832079938
604,288,1,832079938
604,410,1,832079938
604,32,1,832079958
604,34,1,832079958
604,317,0,832079958
604,432,0,832079982
604,39,0,832079983
604,111,1,832079983
604,19,0,832080050
604,315,1,832080050
604,420,0,832080050
604,95,1,832080071
604,151,0,832080071
604,435,1,832080071
604,17,1,832080092
604,173,0,832080093
604,186,0,832080093
604,196,0,832080111
604,235,0,832080111
604,261,1,832080111
604,265,1,832080111
604,105,0,832080193
604,158,1,832080193
604,168,0,832080193
604,293,0,832080193
604,2,1,832080293
604,62,1,832080293
604,172,0,832080293
604,224,0,832080293
604,25,0,832080316
604,223,1,832080333
604,237,0,832080333
604,5,0,832080355
604,6,0,832080355
604,272,1,832080355
604,277,1,832080355
604,708,0,832080461
604,273,0,832080545
604,22,0,832080546
604,328,1,832080561
604,593,1,832080562
604,188,0,832080591
604,330,0,832080591
604,332,0,832080591
604,426,0,832080591
604,611,1,832080591
604,76,1,832080615
604,92,0,832080615
604,183,0,832080615
604,366,1,832080615
604,606,0,832080615
604,117,0,832080636
604,184,0,832080636
604,220,0,832080636
604,285,1,832080636
604,742,1,832080636
604,311,0,832080690
604,636,0,832080690
604,724,0,832080735
604,380,0,832080778
604,592,1,832080778
604,300,0,832080799
604,553,1,832080841
604,193,0,832080883
604,60,1,832080939
604,112,1,832080961
604,170,0,832080961
604,327,1,832080980
604,364,1,832081000
604,14,1,832081027
604,169,0,832081027
604,454,1,832081027
604,23,1,832081042
604,610,1,832081042
604,181,1,832081063
604,267,0,832081063
604,367,0,832081063
604,233,0,832081076
604,104,0,832081105
604,177,1,832081105
604,442,1,832081130
604,551,0,832081130
604,616,0,832081130
604,637,1,832081130
145,150,0,832105148
145,296,1,832105148
145,380,0,832105148
145,590,1,832105148
145,592,0,832105148
145,153,0,832105183
145,165,0,832105183
145,344,0,832105183
145,588,1,832105183
145,316,0,832105216
145,318,0,832105216
145,329,0,832105216
145,595,1,832105216
145,1,1,832105242
145,161,1,832105242
145,231,0,832105242
145,339,0,832105242
145,434,0,832105242
145,208,0,832105394
145,292,0,832105394
145,300,0,832105394
145,50,1,832105428
145,111,1,832105479
136,150,0,832449136
136,296,0,832449136
136,380,0,832449136
136,590,0,832449136
136,592,1,832449136
136,165,1,832449163
136,349,1,832449163
136,588,0,832449163
136,344,0,832449164
136,153,0,832449165
136,231,0,832449197
136,316,0,832449197
136,329,0,832449197
136,595,0,832449197
136,10,1,832449222
136,161,1,832449222
136,339,1,832449222
136,434,0,832449222
136,185,0,832449254
136,208,0,832449254
136,253,1,832449254
136,292,0,832449254
136,300,0,832449254
136,110,1,832449274
136,225,1,832449274
136,410,0,832449274
136,34,0,832449299
136,47,1,832449299
136,266,0,832449299
136,317,0,832449299
136,19,0,832449345
136,160,0,832449345
136,420,0,832449345
136,282,1,832449365
136,315,0,832449365
136,432,0,832449365
136,435,0,832449365
136,95,1,832449391
136,151,1,832449391
136,173,0,832449391
136,337,1,832449391
136,196,0,832449422
136,252,1,832449422
136,553,0,832449422
136,235,1,832449454
136,158,0,832449475
136,168,1,832449475
136,172,0,832449475
136,204,0,832449475
136,293,0,832449475
136,256,1,832449501
136,333,1,832449501
136,62,1,832449522
136,457,1,832449522
136,593,0,832449522
136,44,0,832449539
136,193,0,832449560
136,276,1,832449560
136,227,0,832449595
136,277,0,832449595
136,348,0,832449595
136,468,1,832449595
136,16,1,832449614
136,273,0,832449614
136,163,0,832449637
136,145,0,832449655
136,431,1,832449655
136,216,1,832449683
136,234,0,832449683
136,364,1,832449683
136,207,1,832449705
136,280,1,832449705
136,413,0,832449705
136,454,0,832449705
136,367,1,832449729
136,170,1,832449755
136,248,0,832449755
136,338,0,832449755
136,327,0,832449786
136,440,1,832449786
136,23,1,832449838
136,195,1,832449838
136,181,0,832449858
136,267,1,832449858
136,442,0,832449858
136,122,0,832449883
136,350,1,832449883
136,551,0,832449883
136,198,0,832449909
136,437,0,832449909
136,15,1,832449934
136,353,1,832449934
136,177,0,832449964
136,328,0,832449964
136,585,0,832449964
136,132,0,832449989
136,174,0,832449989
136,637,1,832449989
136,416,0,832450005
136,688,0,832450005
136,239,0,832450019
136,255,0,832450037
136,355,0,832450037
136,471,1,832450058
136,93,1,832450076
136,552,0,832450076
136,340,1,832450093
136,611,0,832451461
136,274,1,832451478
136,491,1,832451522
136,188,1,832451540
130,150,1,832589516
130,296,1,832589516
130,380,0,832589516
130,590,0,832589516
130,592,0,832589516
130,153,1,832589546
130,165,1,832589546
130,344,1,832589546
130,349,0,832589546
130,588,0,832589546
130,231,1,832589583
130,316,0,832589583
130,318,1,832589583
130,329,0,832589583
130,595,0,832589583
130,1,0,832589610
130,161,1,832589610
130,339,1,832589610
130,434,0,832589610
130,185,0,832589634
130,208,0,832589634
130,300,0,832589634
130,253,1,832589635
130,292,1,832589635
130,110,1,832589660
130,225,1,832589660
130,410,1,832589660
130,317,0,832589692
444,296,1,832668242
444,380,1,832668242
444,344,0,832668784
444,231,0,832669130
444,595,1,832669131
444,185,0,832669862
444,208,0,832669862
444,300,0,832669863
444,21,1,832670075
444,110,1,832670075
444,47,1,832670399
444,50,1,832670838
444,111,1,832671475
444,173,0,832671553
444,593,1,832672087
444,235,1,832672088
444,265,1,832673916
444,555,1,832676499
444,6,1,832677558
444,16,1,832678415
444,273,1,832678415
444,367,1,832678513
444,58,1,832679295
444,431,1,832679295
444,509,1,832679824
444,350,0,832682395
444,353,1,832682839
284,150,0,832695048
284,296,1,832695048
284,380,1,832695048
284,590,1,832695048
284,592,1,832695048
284,153,0,832695146
284,165,1,832695146
284,344,1,832695146
284,349,0,832695146
284,588,1,832695146
284,231,1,832695208
284,316,1,832695208
284,318,1,832695208
284,329,0,832695208
284,595,1,832695208
284,104,1,832695327
284,353,0,832695327
284,356,1,832695327
284,589,1,832695327
284,47,0,832695534
284,736,1,832695534
284,2,1,832699451
284,10,1,832699451
284,110,1,832699616
284,377,1,832699616
284,457,1,832699616
284,474,1,832699616
284,168,0,832699656
284,185,0,832699656
284,376,1,832699656
284,480,1,832699656
284,552,0,832699656
284,95,1,832699673
284,434,1,832699673
284,442,1,832699673
284,145,0,832699698
284,32,1,832699723
284,338,1,832699723
284,20,0,832699760
284,21,0,832699760
284,208,1,832699760
284,704,0,832699760
284,15,1,832699795
284,112,1,832699795
284,485,0,832699795
284,173,1,832699863
284,303,1,832699864
284,44,0,832699890
284,172,0,832699890
284,327,1,832699947
284,357,1,832786307
284,367,1,832786307
284,440,1,832786307
284,235,0,832786349
284,410,0,832786349
284,500,1,832786349
284,348,1,832786406
284,370,0,832786406
284,433,0,832786406
284,248,1,832786436
284,539,1,832786436
284,585,1,832786436
284,223,1,832786477
284,252,1,832786477
284,339,1,832786477
284,224,0,832786529
284,333,1,832786529
284,520,0,832786529
284,355,0,832786599
284,216,1,832786827
284,415,0,832786827
284,19,1,832786975
284,39,0,832786975
284,420,0,832786975
284,432,0,832786975
284,435,1,832786975
284,186,1,832787043
284,236,1,832787043
284,256,0,832787043
284,237,1,832787106
284,276,0,832787106
284,342,0,832787162
284,413,1,832787162
284,267,1,832787208
284,351,0,832787208
284,255,0,832787305
284,275,0,832787305
284,637,1,832787305
536,150,1,832839783
536,590,0,832839783
536,592,0,832839783
536,165,0,832839804
536,349,1,832839804
536,329,0,832839820
536,434,1,832839829
536,253,0,832839848
536,292,0,832839848
536,300,1,832839848
536,110,1,832839862
536,225,1,832839862
536,315,0,832839896
536,593,1,832839896
536,457,0,832839906
536,196,0,832839926
536,261,1,832839938
536,276,0,832839990
536,454,1,832839990
536,272,1,832840002
536,431,0,832840040
536,350,0,832840061
536,45,1,832840081
536,232,0,832840090
536,233,0,832840121
536,416,0,832840150
536,371,1,832840184
536,332,1,832840219
536,356,1,832840319
536,357,0,832840319
536,480,1,832840352
536,589,0,832840384
536,527,1,832840391
536,500,0,832840425
536,368,1,832840433
536,370,0,832840462
536,335,0,832840487
536,419,0,832840545
536,516,1,832840639
536,445,0,832840726
134,590,1,832840928
134,592,0,832840928
134,296,1,832840929
134,380,0,832840929
134,153,1,832841003
134,344,0,832841003
134,349,1,832841003
134,588,0,832841003
134,231,0,832841046
134,316,1,832841046
134,595,1,832841046
134,1,0,832841103
134,161,1,832841103
134,434,0,832841103
134,208,1,832841137
134,253,1,832841137
134,47,1,832841168
134,110,1,832841168
134,288,1,832841168
134,160,0,832841215
134,315,0,832841244
134,593,1,832841244
134,173,0,832841267
134,553,1,832841400
134,186,0,832841423
134,48,0,832841524
134,193,0,832841586
134,364,0,832841586
134,454,1,832841586
134,227,0,832841633
134,273,0,832841687
134,367,0,832841687
134,163,0,832841704
134,509,1,832841747
134,442,1,832841791
436,150,1,833529409
436,380,0,833529409
436,592,0,833529409
436,165,0,833529489
436,344,0,833529489
436,349,0,833529489
436,588,0,833529489
436,231,0,833529522
436,316,0,833529522
436,318,1,833529522
436,595,0,833529522
436,161,1,833529549
436,292,0,833529549
436,339,0,833529549
436,434,0,833529549
436,1,1,833529571
436,410,0,833529596
436,34,1,833529621
436,317,0,833529621
436,593,0,833529621
436,420,0,833529639
436,457,1,833529639
436,432,0,833529660
436,435,0,833529660
436,315,0,833529680
436,235,0,833529729
436,293,0,833529729
436,261,0,833529750
436,2,1,833529751
436,204,0,833529751
436,158,0,833529775
436,364,1,833529775
436,454,0,833529775
436,367,0,833529797
436,48,1,833529821
436,333,0,833529821
436,276,0,833529846
436,440,1,833529863
436,227,0,833529889
436,350,1,833529906
436,442,0,833529948
436,145,0,833529977
436,203,0,833529977
436,234,0,833529977
436,551,1,833529993
436,257,0,833530019
436,413,0,833530019
436,303,0,833530047
436,60,0,833530067
436,248,0,833530089
436,585,0,833530089
436,169,0,833530110
436,355,0,833530134
436,356,1,833530134
436,471,0,833530187
436,480,0,833530187
436,437,0,833530204
436,589,1,833530204
436,376,0,833530232
436,377,1,833530232
436,720,1,833530232
436,262,1,833530252
436,527,1,833530252
436,174,0,833530268
436,371,0,833530285
436,500,1,833530300
436,239,0,833530319
436,362,0,833530341
436,539,0,833530341
436,474,1,833530400
436,274,0,833530423
436,597,0,833530423
436,415,0,833530448
436,531,1,833530448
436,508,1,833530470
436,587,1,833530470
436,586,1,833530512
436,421,1,833530513
436,497,1,833530553
436,502,0,833530553
436,258,0,833530575
436,368,0,833530619
436,370,0,833530619
436,485,0,833530619
436,466,0,833530685
436,594,1,833530707
436,8,0,833530760
436,418,0,833530760
436,575,0,833530760
436,250,0,833530780
436,433,0,833530862
436,455,0,833530902
436,532,0,833530902
436,419,0,833530920
436,519,0,833530939
436,374,0,833531023
436,361,0,833531039
436,596,1,833531134
436,542,0,833531230
436,516,0,833531283
436,450,0,833531474
436,460,0,833531495
436,505,0,833531558
436,569,0,833531697
436,536,0,833531946
436,568,1,833532043
242,150,0,834073039
242,296,1,834073039
242,380,1,834073039
242,590,0,834073039
242,592,0,834073039
242,153,0,834073077
242,344,0,834073077
242,349,0,834073077
242,588,0,834073077
242,231,0,834073098
242,316,0,834073098
242,318,1,834073098
242,329,0,834073098
242,161,1,834073121
242,292,0,834073121
242,434,1,834073121
242,185,0,834073137
242,208,1,834073137
242,253,1,834073137
242,300,1,834073153
242,410,0,834073153
242,457,1,834073153
242,593,1,834073153
242,21,0,834073178
242,47,1,834073178
242,225,1,834073178
242,317,0,834073178
242,32,1,834073281
242,266,0,834073281
242,39,0,834073303
242,111,1,834073303
242,432,1,834073303
242,236,0,834073322
242,337,0,834073322
242,454,0,834073335
314,150,1,834241286
314,296,0,834241286
314,380,0,834241286
314,590,0,834241286
314,592,0,834241286
314,153,0,834241349
314,165,0,834241349
314,349,0,834241349
314,588,0,834241349
314,356,1,834241426
314,110,1,834241459
314,377,0,834241459
314,480,0,834241459
314,7,1,834241492
314,587,1,834241492
314,589,1,834241492
314,95,0,834241545
314,185,0,834241545
314,500,0,834241545
314,23,0,834241586
314,31,0,834241586
314,161,0,834241586
314,648,0,834241586
314,364,1,834241610
314,539,1,834241610
314,227,0,834241725
314,474,0,834241725
314,350,0,834241757
314,434,0,834241757
314,597,0,834241757
314,368,0,834241784
314,11,1,834241810
314,316,0,834241835
314,524,1,834241835
314,10,0,834241870
314,367,0,834241908
314,440,0,834241933
314,553,0,834241933
314,276,0,834241987
314,536,1,834241987
314,552,0,834241987
314,593,0,834242030
314,376,1,834242067
314,610,0,834242284
314,21,0,834398026
314,653,0,834398072
314,318,1,834398253
314,329,0,834398253
314,595,0,834398253
314,1,0,834398280
314,208,0,834398280
314,47,0,834398302
314,410,0,834398302
314,457,0,834398302
314,39,0,834398364
314,173,0,834398388
314,196,0,834398414
314,236,0,834398414
314,252,1,834398414
314,17,1,834398442
314,151,0,834398442
314,141,0,834398472
314,172,0,834398472
314,44,0,834398518
314,224,0,834398546
314,272,0,834398583
314,442,0,834398583
314,273,1,834398602
314,22,0,834398622
314,163,0,834398622
314,551,0,834398622
314,203,0,834398670
314,218,0,834398670
314,125,0,834398717
314,594,0,834398772
314,497,1,834398802
314,527,1,834398802
314,41,0,834398878
314,357,1,834398878
314,26,1,834398961
314,314,1,834399001
314,249,0,834399100
314,107,0,834428630
314,15,0,834428676
314,327,0,834428752
314,485,0,834428752
314,177,0,834428883
574,150,1,834634383
574,296,0,834634383
574,380,1,834634383
574,592,0,834634383
574,153,0,834634408
574,344,1,834634408
574,588,1,834634408
574,231,1,834634443
574,316,1,834634443
574,318,1,834634443
574,329,1,834634443
574,595,1,834634443
574,161,1,834634464
574,292,1,834634464
574,339,1,834634464
574,434,1,834634464
574,185,0,834634481
574,110,1,834634504
574,300,0,834634504
574,410,0,834634504
574,593,1,834634504
574,47,1,834634527
574,225,1,834634527
385,150,1,834691537
385,296,1,834691537
385,380,0,834691537
385,590,0,834691537
385,592,0,834691537
385,318,1,834691601
385,595,0,834691601
385,10,0,834691622
385,339,0,834691622
385,434,0,834691623
385,1,1,834691642
385,288,0,834691642
385,410,1,834691662
385,457,1,834691662
385,50,0,834691694
385,266,0,834691694
385,282,0,834691717
385,337,1,834691737
385,235,0,834691757
385,95,0,834691768
385,172,0,834691790
385,265,0,834691790
385,356,1,834691790
385,480,1,834691810
385,25,0,834691845
385,589,1,834691845
385,272,0,834691862
385,246,1,834691874
385,16,0,834691914
385,551,0,834691914
385,610,0,834692018
385,736,1,834692018
385,249,0,834692037
385,497,1,834692061
385,198,1,834692076
385,368,1,834692087
385,14,0,834692097
385,370,0,834692113
385,417,1,834692129
385,383,0,834692155
385,531,0,834692165
385,444,0,834692225
385,372,0,834692268
385,519,0,834692298
385,537,0,834692317
385,412,0,834692360
385,358,0,834692549
385,422,0,834692559
385,587,0,834693117
385,535,0,834693167
385,552,0,834693186
385,196,0,834693466
385,224,1,834693485
385,153,0,834693538
385,349,0,834693560
385,367,0,834693560
385,553,1,834693560
385,593,0,834693560
385,277,0,834693582
385,344,0,834693609
385,373,0,834693609
385,305,0,834693629
385,485,0,834693629
385,540,0,834693629
385,594,0,834694144
385,500,0,834694199
349,296,1,834750311
349,165,1,834750363
349,344,1,834750363
349,349,1,834750363
349,588,1,834750363
349,590,1,834750598
349,231,0,834750625
349,595,0,834750625
349,10,1,834750699
349,161,1,834750699
349,434,0,834750699
349,253,0,834750723
349,593,1,834750723
349,34,1,834750842
349,266,0,834750868
349,364,1,834750907
349,337,1,834750979
349,356,1,834750979
349,367,1,834750979
349,480,0,834751024
349,555,0,834751082
349,589,1,834751082
349,377,1,834751107
349,509,0,834751107
349,105,1,834751138
349,277,0,834751177
349,500,0,834751177
349,527,1,834751177
349,357,1,834751235
349,539,0,834751261
349,230,0,834751321
349,353,0,834751321
349,587,0,834751321
349,597,1,834751321
349,381,0,834751344
349,586,0,834751344
349,145,1,834751386
46,590,1,834787617
46,592,0,834787617
46,165,1,834787677
46,349,0,834787677
46,588,1,834787677
46,153,1,834787678
46,344,0,834787678
46,231,0,834787757
46,316,1,834787757
46,318,1,834787757
46,595,1,834787757
46,10,0,834787826
46,161,0,834787826
46,292,1,834787826
46,339,1,834787826
46,434,1,834787826
46,1,1,834787906
46,185,1,834787906
46,208,0,834787906
46,253,1,834787906
46,593,1,834787906
46,288,0,834787967
46,380,1,834787967
46,457,1,834787967
46,110,1,834788016
46,225,0,834788016
46,300,0,834788016
46,39,0,834788093
46,32,1,834788094
46,50,1,834788094
46,111,1,834788094
46,266,1,834788094
46,160,1,834788146
46,364,1,834788146
46,432,0,834788146
46,435,0,834788146
46,454,1,834788146
46,173,1,834788227
46,236,1,834788227
46,282,0,834788227
46,315,0,834788227
46,367,1,834788227
314,60,0,834790837
314,520,0,834825174
314,707,0,834825548
314,733,1,834957413
584,150,1,834987019
584,590,1,834987019
584,592,0,834987019
584,296,0,834987020
584,380,1,834987020
584,153,0,834987064
584,165,1,834987064
584,344,0,834987064
584,349,1,834987064
584,588,1,834987064
584,231,0,834987145
584,316,0,834987145
584,329,1,834987145
584,595,1,834987145
584,339,1,834987171
584,10,1,834987172
584,161,1,834987172
584,292,1,834987172
584,434,1,834987172
584,1,1,834987643
584,185,1,834987643
584,208,1,834987643
584,253,0,834987643
584,593,1,834987643
584,110,1,834987672
584,288,0,834987672
584,300,0,834987672
584,410,0,834987672
584,457,1,834987672
584,34,0,834987730
584,47,1,834987730
584,225,1,834987730
584,317,1,834987730
584,19,0,834987751
584,420,1,834987751
584,39,0,834987810
584,160,1,834987810
584,454,1,834987810
584,173,1,834987843
584,315,1,834987843
584,364,1,834987843
584,367,0,834987843
584,435,0,834987843
584,236,1,834987866
584,282,1,834987866
584,337,0,834987866
584,356,1,834987866
584,196,1,834987890
